BioWare 3.0 Export
Device:	Force plate (LP; 50Hz) 9286AA	Force plate (LP; 50Hz) 9286AA	Force plate (LP; 50Hz) 9286AA	Force plate (LP; 50Hz) 9286AA	Voltage Custom	Force plate 9286AA	Force plate 9286AA	Force plate 9286AA	Force plate 9286AA
Samples (#):	8000	8000	8000	8000	8000	8000	8000	8000	8000
Rate (Hz):	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000
Contact period start (sample #):	17	17	17	17	0	17	17	17	17
Contact period end (sample #):	19	19	19	19	7999	19	19	19	19
Contact period start time (s):	0.016983	0.016983	0.016983	0.016983	0.000000	0.016983	0.016983	0.016983	0.016983
Contact period end time (s):	0.018981	0.018981	0.018981	0.018981	7.991009	0.018981	0.018981	0.018981	0.018981
First sample time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000
Normalized length (m):	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000
abs time (s)	Fx	Fy	Fz	Ft	aux	Fx	Fy	Fz	Ft
	N	N	N	N	V	N	N	N	N
1.975025	-0.481491	-0.039807	-8.565758	8.579372	-0.000916	-0.319219	0.131113	-8.751761	8.758562
1.976024	-0.480450	-0.032187	-8.558343	8.571879	-0.002747	-0.353552	0.230297	-8.438951	8.449493
1.977023	-0.480304	-0.025502	-8.553310	8.566823	-0.003815	-0.456550	0.169261	-8.263472	8.277805
1.978022	-0.480903	-0.019794	-8.551108	8.564643	-0.000458	-0.567178	0.012856	-8.210066	8.229644
1.979021	-0.482040	-0.014834	-8.551649	8.565237	0.000763	-0.681621	-0.181697	-8.332138	8.361946
1.980020	-0.483564	-0.010330	-8.554243	8.567906	-0.001221	-0.624399	-0.250362	-8.393174	8.420091
1.981019	-0.485445	-0.006162	-8.557774	8.571534	0.060121	-0.464179	-0.238918	-8.736502	8.752086
1.982018	-0.487717	-0.002499	-8.561081	8.574963	0.003357	-0.349737	-0.082513	-9.003535	9.010703
1.983017	-0.490354	0.000233	-8.563380	8.577408	0.004120	-0.242924	0.134928	-9.049312	9.053578
1.984016	-0.493149	0.001551	-8.564540	8.578726	-0.000916	-0.345922	0.230297	-8.690725	8.700655
1.985015	-0.495702	0.001148	-8.565078	8.579411	0.001678	-0.536660	0.234112	-8.393174	8.413571
1.986014	-0.497542	-0.000942	-8.565870	8.580307	0.001373	-0.719768	0.146372	-8.179548	8.212460
1.987013	-0.498340	-0.004340	-8.567742	8.582224	-0.000610	-0.784619	-0.059625	-8.225325	8.262878
1.988012	-0.498077	-0.008488	-8.571168	8.585632	0.041199	-0.635843	-0.277066	-8.484728	8.513030
1.989011	-0.497077	-0.012892	-8.576186	8.590589	-0.000610	-0.487068	-0.254177	-8.698355	8.715688
1.990010	-0.495863	-0.017320	-8.582540	8.596870	-0.002136	-0.284886	-0.139734	-8.820427	8.826133
1.991009	-0.494914	-0.021860	-8.589915	8.604189	0.021210	-0.193332	-0.021477	-8.789909	8.792061
1.992008	-0.494433	-0.026793	-8.598112	8.612358	-0.001068	-0.292515	0.142557	-8.675466	8.681567
1.993007	-0.494266	-0.032384	-8.607082	8.621323	-0.002136	-0.471809	0.199779	-8.538135	8.553494
1.994006	-0.494010	-0.038663	-8.616821	8.631057	-0.002747	-0.628214	0.146372	-8.393174	8.417924
1.995005	-0.493263	-0.045329	-8.627213	8.641422	0.002136	-0.807507	0.020485	-8.332138	8.371201
1.996004	-0.491893	-0.051813	-8.637934	8.652083	0.000916	-0.803693	-0.166438	-8.614430	8.653440
1.997003	-0.490190	-0.057463	-8.648497	8.662568	-0.000153	-0.643473	-0.277066	-8.835686	8.863417
1.998002	-0.488807	-0.061781	-8.658440	8.672447	0.054780	-0.376440	-0.273251	-8.965388	8.977447
1.999001	-0.488489	-0.064572	-8.667529	8.681524	0.003815	-0.204776	-0.166438	-8.896722	8.900635
2.000000	-0.489717	-0.065957	-8.675851	8.689911	0.004730	-0.105592	0.009041	-8.614430	8.615082
2.000999	-0.492417	-0.066242	-8.683718	8.697921	-0.000610	-0.139925	0.131113	-8.469469	8.471640
2.001998	-0.495894	-0.065720	-8.691468	8.705851	0.000610	-0.460365	0.123484	-8.385545	8.399080
2.002997	-0.499044	-0.064514	-8.699255	8.713796	0.000458	-0.792248	0.062448	-8.667837	8.704191
2.003996	-0.500773	-0.062552	-8.706985	8.721599	-0.001068	-0.963912	-0.093957	-8.820427	8.873437
2.004995	-0.500425	-0.059664	-8.714393	8.728953	0.056916	-0.876173	-0.280880	-8.911981	8.959351
2.005994	-0.498028	-0.055761	-8.721166	8.735552	-0.000610	-0.624399	-0.261807	-8.843315	8.869196
2.006993	-0.494225	-0.050984	-8.727025	8.741157	-0.002289	-0.326848	-0.158808	-8.683096	8.690696
2.007992	-0.489951	-0.045722	-8.731696	8.745551	-0.002899	-0.109407	-0.002403	-8.599171	8.599867
2.008991	-0.486007	-0.040503	-8.734811	8.748415	-0.001373	-0.109407	0.092966	-8.492358	8.493571
2.009990	-0.482750	-0.035802	-8.735835	8.749237	-0.001678	-0.330663	0.226482	-8.606800	8.616127
2.010989	-0.480019	-0.031874	-8.734098	8.747337	-0.002289	-0.532845	0.089151	-8.782279	8.798881
2.011988	-0.477313	-0.028699	-8.728956	8.742043	0.029450	-0.681621	-0.067254	-8.904351	8.930655
2.012987	-0.474117	-0.026066	-8.720034	8.732952	0.001678	-0.799878	-0.212215	-8.950128	8.988306
2.013986	-0.470191	-0.023739	-8.707447	8.720165	-0.000305	-0.696880	-0.223659	-8.889092	8.919172
2.014985	-0.465719	-0.021603	-8.691895	8.704389	0.037079	-0.483253	-0.105402	-8.759391	8.773344
2.015984	-0.461237	-0.019706	-8.674584	8.686860	0.003052	-0.288701	0.043374	-8.675466	8.680377
2.016983	-0.457422	-0.018176	-8.657023	8.669119	0.002747	-0.212406	0.146372	-8.530505	8.534405
2.017982	-0.454844	-0.017086	-8.640724	8.652704	-0.000458	-0.292515	0.192149	-8.576282	8.583420
2.018981	-0.453822	-0.016349	-8.626916	8.638860	0.000610	-0.498512	0.081521	-8.507617	8.522600
2.019980	-0.454416	-0.015736	-8.616315	8.628304	0.000763	-0.601511	-0.078698	-8.416062	8.437898
2.020979	-0.456530	-0.015011	-8.608998	8.621107	-0.000610	-0.605325	-0.273251	-8.362656	8.388987
2.021978	-0.460001	-0.014120	-8.604403	8.616702	0.056153	-0.464179	-0.296139	-8.530505	8.548256
2.022977	-0.464629	-0.013314	-8.601506	8.614056	-0.000610	-0.368811	-0.139734	-8.683096	8.692048
2.023976	-0.470125	-0.013118	-8.599130	8.611981	-0.001984	-0.315404	0.096780	-8.881463	8.887588
2.024975	-0.476058	-0.014122	-8.596312	8.609496	-0.005035	-0.307774	0.230297	-9.018794	9.026982
2.025974	-0.481854	-0.016701	-8.592572	8.606088	-0.002594	-0.483253	0.268444	-8.828056	8.845348
2.026973	-0.486913	-0.020788	-8.587962	8.601779	-0.001068	-0.632029	0.226482	-8.477099	8.503644
2.027972	-0.490802	-0.025836	-8.582880	8.596940	-0.001831	-0.727398	0.005226	-8.187177	8.219429
2.028971	-0.493439	-0.030987	-8.577740	8.591977	0.052186	-0.750286	-0.242733	-8.156659	8.194689
2.029970	-0.495175	-0.035394	-8.572724	8.587086	0.001221	-0.605325	-0.418212	-8.355026	8.387359
2.030969	-0.496697	-0.038551	-8.567764	8.582236	0.000458	-0.395514	-0.376249	-8.789909	8.806843
2.031968	-0.498763	-0.040471	-8.562783	8.577392	0.011139	-0.204776	-0.086328	-9.095089	9.097804
2.032967	-0.501883	-0.041613	-8.558038	8.572843	0.003662	-0.204776	0.150187	-9.011164	9.014742
2.033966	-0.506069	-0.042608	-8.554311	8.569373	0.002747	-0.261997	0.257000	-8.591541	8.599376
2.034965	-0.510793	-0.043929	-8.552808	8.568160	0.000000	-0.464179	0.245556	-8.370286	8.386742
2.035964	-0.515162	-0.045677	-8.554784	8.570403	0.019226	-0.742657	0.081521	-8.133771	8.168011
2.036963	-0.518263	-0.047565	-8.561081	8.576886	0.001984	-0.883803	-0.147364	-8.202436	8.251229
2.037962	-0.519516	-0.049111	-8.571804	8.587673	-0.000305	-0.834211	-0.315213	-8.385545	8.432830
2.038961	-0.518875	-0.049907	-8.586259	8.602067	0.041047	-0.639658	-0.319028	-8.667837	8.697260
2.039960	-0.516786	-0.049839	-8.603163	8.618814	-0.001221	-0.372625	-0.208400	-8.728873	8.739308
2.040959	-0.513928	-0.049125	-8.620994	8.636439	-0.001984	-0.216220	0.009041	-8.789909	8.792572
2.041958	-0.510874	-0.048180	-8.638362	8.653590	-0.004425	-0.158999	0.180705	-8.904351	8.907604
2.042957	-0.507834	-0.047379	-8.654267	8.669284	-0.003052	-0.300145	0.173075	-8.889092	8.895842
2.043956	-0.504615	-0.046840	-8.668189	8.682991	0.000000	-0.574807	0.112039	-8.660207	8.679985
2.044955	-0.500816	-0.046349	-8.679988	8.694547	-0.000916	-0.776989	0.016670	-8.461840	8.497454
2.045954	-0.496147	-0.045456	-8.689675	8.703946	0.059663	-0.872358	-0.181697	-8.370285	8.417583
2.046953	-0.490708	-0.043683	-8.697193	8.711135	0.000610	-0.784619	-0.292325	-8.530505	8.571499
2.047952	-0.485079	-0.040766	-8.702321	8.715926	0.001984	-0.494697	-0.269436	-8.866204	8.884081
2.048951	-0.480150	-0.036797	-8.704758	8.718068	-0.000458	-0.220035	-0.101587	-8.881463	8.884769
2.049950	-0.476769	-0.032214	-8.704289	8.717396	0.004425	-0.094148	0.073892	-8.919610	8.920413
2.050949	-0.475393	-0.027636	-8.700921	8.713942	0.001984	-0.162814	0.154002	-8.614430	8.617345
2.051948	-0.475886	-0.023653	-8.694891	8.707937	-0.000458	-0.364996	0.157816	-8.637318	8.646467
2.052947	-0.477595	-0.020658	-8.686592	8.699736	0.045014	-0.628214	0.031930	-8.622060	8.644974
2.053946	-0.479638	-0.018813	-8.676464	8.689732	0.001068	-0.815137	-0.074884	-8.606800	8.645639
2.054945	-0.481264	-0.018118	-8.664936	8.678310	-0.001221	-0.776989	-0.143549	-8.637318	8.673384
2.055944	-0.482130	-0.018531	-8.652412	8.665854	0.017090	-0.632029	-0.177882	-8.675466	8.700277
2.056943	-0.482355	-0.020067	-8.639312	8.652791	-0.001068	-0.448920	-0.071069	-8.705984	8.717840
2.057942	-0.482372	-0.022799	-8.626135	8.639642	-0.002136	-0.292515	0.047189	-8.782279	8.787276
2.058941	-0.482649	-0.026778	-8.613483	8.627037	-0.004120	-0.216220	0.092966	-8.713614	8.716792
2.059940	-0.483432	-0.031916	-8.602034	8.615667	0.003204	-0.261997	0.123484	-8.515246	8.520171
2.060939	-0.484616	-0.037903	-8.592421	8.606160	0.000305	-0.475624	0.035744	-8.408433	8.421950
2.061938	-0.485800	-0.044220	-8.585086	8.598933	-0.001068	-0.609140	-0.048180	-8.416063	8.438216
2.062937	-0.486482	-0.050243	-8.580177	8.594105	0.051728	-0.696880	-0.204585	-8.561023	8.591776
2.063936	-0.486281	-0.055406	-8.577558	8.591509	0.001221	-0.647288	-0.238918	-8.606800	8.634412
2.064935	-0.485085	-0.059341	-8.576910	8.590821	0.002289	-0.540475	-0.151179	-8.812797	8.830649
2.065934	-0.483065	-0.061923	-8.577879	8.591693	-0.000305	-0.452735	-0.044366	-8.675466	8.687384
2.066933	-0.480567	-0.063206	-8.580166	8.593846	0.003204	-0.330663	0.047189	-8.553394	8.559913
2.067932	-0.477951	-0.063289	-8.583521	8.597051	0.002289	-0.326848	0.100595	-8.400804	8.407761
2.068931	-0.475461	-0.062189	-8.587681	8.601058	-0.000458	-0.399329	0.119669	-8.499987	8.510204
2.069930	-0.473183	-0.059796	-8.592315	8.605542	0.059205	-0.529030	-0.059625	-8.515246	8.531873
2.070929	-0.471095	-0.055954	-8.597048	8.610128	0.000916	-0.563363	-0.223659	-8.644948	8.666171
2.071928	-0.469174	-0.050618	-8.601579	8.614513	-0.001373	-0.601511	-0.246548	-8.774650	8.798697
2.072927	-0.467479	-0.044020	-8.605811	8.618611	-0.003967	-0.555734	-0.238918	-8.866204	8.886816
2.073926	-0.466168	-0.036731	-8.609945	8.622634	-0.001373	-0.433661	-0.097772	-8.721243	8.732566
2.074925	-0.465424	-0.029579	-8.614440	8.627054	-0.001373	-0.292515	0.081521	-8.507617	8.513034
2.075924	-0.465345	-0.023435	-8.619826	8.632410	-0.004883	-0.311589	0.180705	-8.461840	8.469503
2.076923	-0.465866	-0.018968	-8.626462	8.639053	0.031281	-0.384070	0.203593	-8.347397	8.358708
2.077922	-0.466775	-0.016472	-8.634328	8.646951	0.001068	-0.494697	0.092966	-8.561023	8.575808
2.078921	-0.467831	-0.015826	-8.642953	8.655620	-0.000458	-0.654917	-0.055810	-8.568653	8.593826
2.079920	-0.468937	-0.016617	-8.651507	8.664222	0.031434	-0.750286	-0.154994	-8.652578	8.686429
2.080919	-0.470266	-0.018332	-8.659007	8.671787	0.001221	-0.616770	-0.189326	-8.736502	8.760292
2.081918	-0.472251	-0.020548	-8.664590	8.677474	0.002747	-0.403143	-0.132105	-8.820427	8.830623
2.082917	-0.475417	-0.023023	-8.667770	8.680829	0.000458	-0.258183	-0.036736	-8.927240	8.931048
2.083916	-0.480124	-0.025678	-8.668620	8.681944	0.003204	-0.178073	0.043374	-8.934870	8.936749
2.084915	-0.486353	-0.028492	-8.667797	8.681478	0.002136	-0.288701	0.112039	-8.744132	8.749614
2.085914	-0.493639	-0.031380	-8.666369	8.680473	0.000000	-0.487068	0.089151	-8.515246	8.529631
2.086913	-0.501215	-0.034120	-8.665490	8.680040	0.055543	-0.666361	0.012856	-8.286361	8.313121
2.087912	-0.508280	-0.036375	-8.666035	8.681004	0.000305	-0.780804	-0.082513	-8.301620	8.338667
2.088911	-0.514285	-0.037791	-8.668359	8.683684	-0.001526	-0.727398	-0.170253	-8.538135	8.570755
2.089910	-0.519105	-0.038132	-8.672304	8.687910	-0.004425	-0.647288	-0.174067	-8.820427	8.845858
2.090909	-0.523030	-0.037375	-8.677426	8.693255	-0.002289	-0.494697	-0.105402	-8.904351	8.918705
2.091908	-0.526577	-0.035726	-8.683331	8.699356	-0.001678	-0.311589	0.001411	-9.102719	9.108050
2.092907	-0.530221	-0.033544	-8.689939	8.706164	-0.003815	-0.261997	0.054818	-8.957758	8.961756
2.093906	-0.534162	-0.031215	-8.697532	8.713976	0.053101	-0.361181	0.066262	-8.629689	8.637498
2.094905	-0.538218	-0.029044	-8.706558	8.723226	0.001221	-0.517586	0.016670	-8.362656	8.378675
2.095904	-0.541909	-0.027195	-8.717272	8.734142	0.000610	-0.689250	0.028115	-8.255843	8.284612
2.096903	-0.544657	-0.025708	-8.729440	8.746452	0.004273	-0.776989	-0.067254	-8.438951	8.474912
2.097902	-0.546012	-0.024564	-8.742250	8.759319	0.001068	-0.693065	-0.109216	-8.797538	8.825471
2.098901	-0.545777	-0.023775	-8.754529	8.771557	0.002899	-0.570993	-0.135920	-9.163755	9.182533
2.099900	-0.544002	-0.023441	-8.765122	8.782019	0.002899	-0.464179	-0.086328	-9.087460	9.099716
2.100899	-0.540867	-0.023754	-8.773248	8.789936	0.024872	-0.391699	0.020485	-8.973017	8.981586
2.101898	-0.536525	-0.024926	-8.778654	8.795070	0.001373	-0.364996	0.051003	-8.805168	8.812877
2.102897	-0.531010	-0.027084	-8.781519	8.797601	0.000000	-0.475624	0.108225	-8.667837	8.681551
2.103896	-0.524246	-0.030189	-8.782188	8.797874	0.039368	-0.605325	0.043374	-8.461840	8.483574
2.104895	-0.516151	-0.034011	-8.780880	8.796103	0.000763	-0.662547	-0.040551	-8.568653	8.594325
2.105894	-0.506787	-0.038194	-8.777491	8.792192	-0.001526	-0.700694	-0.135920	-8.660207	8.689570
2.106893	-0.496457	-0.042359	-8.771585	8.785725	-0.004883	-0.597696	-0.147364	-8.820427	8.841882
2.107892	-0.485687	-0.046219	-8.762558	8.776130	-0.001984	-0.456550	-0.101587	-8.927240	8.939484
2.108891	-0.475093	-0.049622	-8.749893	8.762922	-0.001526	-0.227665	-0.032921	-8.904351	8.907322
2.109890	-0.465189	-0.052543	-8.733389	8.745927	-0.003510	-0.212406	-0.032921	-8.904351	8.906945
2.110889	-0.456239	-0.055021	-8.713296	8.725406	0.058289	-0.376440	0.009041	-8.805168	8.813215
2.111888	-0.448253	-0.057094	-8.690307	8.702048	0.000916	-0.517586	-0.013848	-8.667837	8.683287
2.112887	-0.441124	-0.058753	-8.665423	8.676842	0.000610	-0.658732	-0.074884	-8.644948	8.670332
2.113886	-0.434844	-0.059931	-8.639738	8.650882	-0.002289	-0.677806	-0.063439	-8.515246	8.542416
2.114885	-0.429656	-0.060520	-8.614222	8.625143	0.002747	-0.582437	-0.029107	-8.385545	8.405798
2.115884	-0.426070	-0.060400	-8.589543	8.600316	0.002899	-0.395514	-0.113031	-8.454210	8.464211
2.116883	-0.424709	-0.059473	-8.566012	8.576740	0.001221	-0.231479	-0.055810	-8.545764	8.549081
2.117882	-0.426064	-0.057687	-8.543657	8.554469	0.049592	-0.178073	-0.055810	-8.675466	8.677473
2.118881	-0.430260	-0.055058	-8.522401	8.533433	0.001984	-0.231479	-0.059625	-8.728873	8.732145
2.119880	-0.436960	-0.051681	-8.502241	8.513618	-0.000458	-0.372625	-0.059625	-8.637318	8.645558
2.120879	-0.445435	-0.047735	-8.483354	8.495175	0.014496	-0.540475	-0.086328	-8.438951	8.456681
2.121878	-0.454785	-0.043481	-8.466082	8.478400	0.000000	-0.643473	-0.051995	-8.362656	8.387537
2.122877	-0.464206	-0.039248	-8.450832	8.463663	-0.001373	-0.677806	-0.051995	-8.278731	8.306595
2.123876	-0.473199	-0.035396	-8.437983	8.451315	-0.004120	-0.658732	-0.010033	-8.332138	8.358143
2.124875	-0.481638	-0.032279	-8.427871	8.441684	0.008698	-0.502327	-0.025292	-8.583912	8.598635
2.125874	-0.489674	-0.030186	-8.420856	8.435135	-0.001678	-0.315404	-0.017662	-8.652578	8.658342
2.126873	-0.497523	-0.029310	-8.417412	8.432154	-0.003510	-0.246738	0.009041	-8.530505	8.534078
2.127872	-0.505260	-0.029709	-8.418154	8.433356	0.047761	-0.292515	0.001411	-8.499987	8.505019
2.128871	-0.512704	-0.031311	-8.423723	8.439369	0.001221	-0.521401	-0.002403	-8.309249	8.325592
2.129870	-0.519484	-0.033921	-8.434566	8.450617	0.001526	-0.696880	-0.071069	-8.164289	8.194285
2.130869	-0.525208	-0.037270	-8.450711	8.467098	-0.001526	-0.742657	-0.093957	-8.087993	8.122561
2.131868	-0.529655	-0.041055	-8.471616	8.488256	0.002594	-0.677806	-0.082513	-8.377915	8.405694
2.132867	-0.532858	-0.044974	-8.496246	8.513058	0.002594	-0.570993	-0.040551	-8.652578	8.671492
2.133866	-0.535048	-0.048715	-8.523313	8.540229	0.001221	-0.376440	0.031930	-8.835686	8.843759
2.134865	-0.536489	-0.051938	-8.551607	8.568576	0.060731	-0.319219	0.051003	-8.767020	8.772978
2.135864	-0.537305	-0.054263	-8.580227	8.597205	0.000763	-0.372625	-0.044366	-8.759391	8.767425
2.136863	-0.537399	-0.055312	-8.608640	8.625574	0.000153	-0.525216	-0.116846	-8.507617	8.524614
2.137862	-0.536505	-0.054787	-8.636541	8.653362	-0.002747	-0.677806	-0.154994	-8.370285	8.399114
2.138861	-0.534352	-0.052570	-8.663637	8.680260	-0.001373	-0.689250	-0.113031	-8.461840	8.490617
2.139860	-0.530836	-0.048775	-8.689478	8.705813	-0.001221	-0.727398	-0.120661	-8.583912	8.615521
2.140859	-0.526117	-0.043745	-8.713420	8.729398	-0.004120	-0.578622	-0.048180	-8.789909	8.809065
2.141858	-0.520587	-0.037978	-8.734754	8.750336	0.036164	-0.391699	0.024300	-8.896722	8.905374
2.142857	-0.514731	-0.032012	-8.752894	8.768074	-0.002136	-0.311589	0.058633	-9.003535	9.009116
2.143856	-0.508954	-0.026314	-8.767528	8.782327	-0.001526	-0.399329	0.085336	-8.789909	8.799389
2.144855	-0.503482	-0.021207	-8.778658	8.793110	0.026856	-0.467994	-0.006218	-8.637319	8.649990
2.145854	-0.498372	-0.016867	-8.786525	8.800664	0.001526	-0.559548	-0.055810	-8.637318	8.655604
2.146853	-0.493617	-0.013386	-8.791497	8.805354	0.000763	-0.677806	-0.116846	-8.751761	8.778747
2.147852	-0.489275	-0.010848	-8.794011	8.807618	-0.001221	-0.666361	-0.067254	-8.957758	8.982761
2.148851	-0.485543	-0.009382	-8.794577	8.807975	0.004425	-0.502327	-0.051995	-8.973017	8.987217
2.149850	-0.482715	-0.009157	-8.793791	8.807034	0.004120	-0.399329	0.016670	-8.866204	8.875208
2.150849	-0.481048	-0.010331	-8.792266	8.805421	0.002136	-0.288701	0.092966	-8.606800	8.612143
2.151848	-0.480601	-0.012972	-8.790489	8.803627	0.054475	-0.307774	0.066262	-8.606800	8.612557
2.152847	-0.481137	-0.017011	-8.788656	8.801833	0.001068	-0.406958	0.001411	-8.637318	8.646900
2.153846	-0.482158	-0.022236	-8.786588	8.799835	0.000763	-0.498512	-0.063439	-8.690725	8.705242
2.154845	-0.483045	-0.028354	-8.783781	8.797099	-0.003052	-0.658732	-0.059625	-8.843315	8.868016
2.155844	-0.483276	-0.035059	-8.779588	8.792948	-0.001526	-0.715953	-0.078698	-8.873833	8.903016
2.156843	-0.482592	-0.042095	-8.773448	8.786811	-0.001373	-0.624399	-0.093957	-8.973017	8.995206
2.157842	-0.481061	-0.049290	-8.765106	8.778436	-0.003662	-0.441291	-0.082513	-8.934869	8.946141
2.158841	-0.478992	-0.056544	-8.754725	8.768001	0.054627	-0.273442	-0.059625	-8.889092	8.893497
2.159840	-0.476763	-0.063777	-8.742859	8.756081	-0.001678	-0.326848	-0.002403	-8.721243	8.727366
2.160839	-0.474671	-0.070868	-8.730290	8.743472	-0.001221	-0.403143	-0.002403	-8.583912	8.593374
2.161838	-0.472879	-0.077587	-8.717786	8.730947	0.000305	-0.529030	-0.010033	-8.492358	8.508826
2.162837	-0.471470	-0.083577	-8.705865	8.719023	0.001068	-0.609140	-0.063439	-8.599171	8.620952
2.163836	-0.470547	-0.088378	-8.694668	8.707840	0.000305	-0.609140	-0.105402	-8.629689	8.651803
2.164835	-0.470313	-0.091507	-8.683962	8.697170	-0.000458	-0.521401	-0.109216	-8.713614	8.729882
2.165834	-0.471052	-0.092553	-8.673259	8.686535	0.043183	-0.418402	-0.193141	-8.805168	8.817219
2.166833	-0.473037	-0.091267	-8.661984	8.675371	0.005341	-0.364996	-0.196956	-8.751761	8.761583
2.167832	-0.476397	-0.087611	-8.649613	8.663166	0.001221	-0.303960	-0.055810	-8.660207	8.665719
2.168831	-0.481012	-0.081753	-8.635766	8.649538	0.036011	-0.334478	-0.021477	-8.583912	8.590453
2.169830	-0.486510	-0.074008	-8.620225	8.634260	0.001526	-0.513771	-0.013848	-8.629689	8.644980
2.170829	-0.492368	-0.064782	-8.602932	8.617254	0.000916	-0.670176	-0.021477	-8.652578	8.678519
2.171828	-0.498098	-0.054550	-8.583988	8.598600	-0.003662	-0.715953	-0.101587	-8.530505	8.561100
2.172827	-0.503395	-0.043865	-8.563640	8.578535	-0.001526	-0.647288	-0.135920	-8.583912	8.609355
2.173826	-0.508188	-0.033386	-8.542281	8.557449	-0.001068	-0.483253	-0.147364	-8.538135	8.553069
2.174825	-0.512545	-0.023874	-8.520439	8.535875	-0.003204	-0.307774	-0.090143	-8.461840	8.467915
2.175824	-0.516498	-0.016116	-8.498778	8.514474	0.054932	-0.258183	0.012856	-8.538135	8.542047
2.176823	-0.519884	-0.010782	-8.478112	8.494043	-0.000763	-0.391699	0.134928	-8.553394	8.563421
2.177822	-0.522325	-0.008246	-8.459410	8.475524	-0.000916	-0.551919	0.230297	-8.614430	8.635164
2.178821	-0.523351	-0.008446	-8.443780	8.459988	-0.002594	-0.719768	0.157816	-8.499987	8.531867
2.179820	-0.522620	-0.010869	-8.432377	8.448564	0.001068	-0.757916	-0.017662	-8.370286	8.404548
2.180819	-0.520120	-0.014672	-8.426237	8.442287	0.001068	-0.704509	-0.154994	-8.217695	8.249295
2.181818	-0.516232	-0.018918	-8.426089	8.441909	0.001373	-0.570993	-0.208400	-8.324509	8.346670
2.182817	-0.511635	-0.022817	-8.432217	8.447756	0.060731	-0.403143	-0.147364	-8.370286	8.381284
2.183816	-0.507076	-0.025881	-8.444421	8.459672	0.003204	-0.265812	-0.090143	-8.515246	8.519871
2.184815	-0.503104	-0.027958	-8.462073	8.477062	0.000763	-0.281071	-0.025292	-8.431322	8.436043
2.185814	-0.499890	-0.029152	-8.484223	8.498987	0.009918	-0.323033	0.092966	-8.522876	8.529502
2.186813	-0.497201	-0.029684	-8.509717	8.524281	0.000763	-0.521401	0.089151	-8.530505	8.546890
2.187812	-0.494556	-0.029773	-8.537300	8.551664	0.000458	-0.708324	0.009041	-8.477099	8.506645
2.188811	-0.491478	-0.029574	-8.565712	8.579851	-0.003510	-0.719768	-0.040551	-8.599171	8.629337
2.189810	-0.487736	-0.029185	-8.593779	8.607658	0.013886	-0.624399	-0.109216	-8.583912	8.607284
2.190809	-0.483460	-0.028706	-8.620510	8.634104	-0.001068	-0.570993	-0.113031	-8.683096	8.702583
2.191808	-0.479103	-0.028276	-8.645188	8.658499	-0.002136	-0.441291	-0.010033	-8.690725	8.701927
2.192807	-0.475260	-0.028083	-8.667441	8.680507	0.042725	-0.307774	0.009041	-8.744132	8.749551
2.193806	-0.472437	-0.028326	-8.687278	8.700161	0.000000	-0.204776	-0.010033	-8.866204	8.868574
2.194805	-0.470864	-0.029174	-8.705051	8.717826	0.000153	-0.349737	0.028115	-8.728873	8.735921
2.195804	-0.470428	-0.030738	-8.721344	8.734077	-0.002594	-0.517586	-0.029107	-8.614430	8.630014
2.196803	-0.470757	-0.033068	-8.736782	8.749518	0.001373	-0.612955	-0.109216	-8.522876	8.545587
2.197802	-0.471393	-0.036174	-8.751832	8.764593	0.000916	-0.601511	-0.105402	-8.660207	8.681711
2.198801	-0.471964	-0.040036	-8.766677	8.779464	0.002136	-0.536660	-0.002403	-8.759391	8.775815
2.199800	-0.472274	-0.044584	-8.781192	8.793996	0.043336	-0.487068	0.016670	-8.850945	8.864352
2.200799	-0.472302	-0.049658	-8.795007	8.807820	0.003357	-0.391699	0.001411	-8.835686	8.844364
2.201798	-0.472145	-0.054968	-8.807598	8.820415	0.000610	-0.406958	-0.021477	-8.881463	8.890807
2.202797	-0.471943	-0.060103	-8.818346	8.831171	-0.001831	-0.471809	-0.002403	-8.751761	8.764470
2.203796	-0.471840	-0.064575	-8.826569	8.839407	0.000305	-0.479438	-0.071069	-8.728873	8.742318
2.204795	-0.471979	-0.067911	-8.831530	8.844394	0.000305	-0.513771	-0.154994	-8.721243	8.737738
2.205794	-0.472512	-0.069762	-8.832492	8.845397	-0.003357	-0.540475	-0.170253	-8.736502	8.754860
2.206793	-0.473601	-0.069994	-8.828831	8.841801	0.040436	-0.467994	-0.170253	-9.056941	9.070622
2.207792	-0.475387	-0.068730	-8.820215	8.833285	-0.001526	-0.422217	-0.086328	-9.011165	9.021464
2.208791	-0.477938	-0.066308	-8.806783	8.819991	-0.002136	-0.426032	-0.025292	-8.988276	8.998402
2.209790	-0.481194	-0.063177	-8.789204	8.802593	0.019684	-0.410773	-0.013848	-8.858574	8.868104
2.210789	-0.484945	-0.059774	-8.768605	8.782208	0.000153	-0.406958	0.028115	-8.713613	8.723157
2.211788	-0.488862	-0.056410	-8.746354	8.760187	-0.000305	-0.502327	0.012856	-8.576282	8.590991
