BioWare 3.0 Export
Device:	Force plate (LP; 50Hz) 9286AA	Force plate (LP; 50Hz) 9286AA	Force plate (LP; 50Hz) 9286AA	Force plate (LP; 50Hz) 9286AA	Voltage Custom	Force plate 9286AA	Force plate 9286AA	Force plate 9286AA	Force plate 9286AA
Samples (#):	8000	8000	8000	8000	8000	8000	8000	8000	8000
Rate (Hz):	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000
Contact period start (sample #):	512	512	512	512	0	512	512	512	512
Contact period end (sample #):	1005	1005	1005	1005	7999	1005	1005	1005	1005
Contact period start time (s):	0.511489	0.511489	0.511489	0.511489	0.000000	0.511489	0.511489	0.511489	0.511489
Contact period end time (s):	1.003996	1.003996	1.003996	1.003996	7.991009	1.003996	1.003996	1.003996	1.003996
First sample time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000
Normalized length (m):	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000
abs time (s)	Fx	Fy	Fz	Ft	aux	Fx	Fy	Fz	Ft
	N	N	N	N	V	N	N	N	N
3.524476	0.124628	0.048494	0.071179	0.151493	0.009766	0.081839	-0.144465	0.541364	0.566253
3.525475	0.123142	0.048613	0.059402	0.145106	0.007019	0.165764	-0.167353	0.083594	0.249945
3.526474	0.119893	0.049215	0.055114	0.140833	0.003815	0.074210	-0.068170	-0.336030	0.350813
3.527473	0.115062	0.050034	0.059590	0.138902	0.005188	0.058951	0.130198	-0.488620	0.509093
3.528472	0.108782	0.050696	0.073325	0.140641	0.006256	0.081839	0.259899	-0.274993	0.387126
3.529471	0.101154	0.050902	0.095863	0.148367	0.004578	0.097098	0.256085	0.114112	0.296697
3.530470	0.092301	0.050571	0.125960	0.164143	0.055695	0.226800	0.134012	0.465069	0.534497
3.531469	0.082418	0.049849	0.161976	0.188451	0.007782	0.211541	0.011940	0.541364	0.581350
3.532468	0.071811	0.048992	0.202282	0.220171	0.008087	0.028433	-0.102502	0.373515	0.388367
3.533467	0.060854	0.048177	0.245501	0.257478	0.033722	-0.105084	-0.216945	0.289590	0.376789
3.534466	0.049922	0.047348	0.290494	0.298531	0.012360	-0.044048	-0.121576	0.167518	0.211621
3.535465	0.039325	0.046179	0.336192	0.341619	0.011139	0.043692	0.084421	0.045446	0.105362
3.536464	0.029324	0.044204	0.381376	0.385047	0.009003	0.085654	0.195049	0.327738	0.390887
3.537463	0.020202	0.041042	0.424550	0.427007	0.014343	0.161949	0.259899	0.365885	0.477124
3.538462	0.012344	0.036620	0.463937	0.465543	0.011749	0.177208	0.233196	0.365885	0.468674
3.539461	0.006265	0.031292	0.497603	0.498626	0.008087	0.055136	0.156901	0.442181	0.472421
3.540460	0.002531	0.025786	0.523667	0.524307	0.063172	-0.147046	-0.014763	0.648177	0.664812
3.541459	0.001603	0.021009	0.540556	0.540966	0.008698	-0.189008	-0.216945	0.808397	0.858076
3.542458	0.003662	0.017770	0.547258	0.547559	0.006561	-0.147046	-0.213130	0.816027	0.856123
3.543457	0.008516	0.016554	0.543464	0.543783	0.004425	-0.047862	-0.155909	0.648177	0.668380
3.544456	0.015634	0.017432	0.529527	0.530045	0.004578	0.051321	0.038644	0.312479	0.319015
3.545455	0.024294	0.020133	0.506277	0.507259	0.007782	0.146690	0.202678	0.152259	0.292881
3.546454	0.033782	0.024229	0.474786	0.476602	0.005188	0.234430	0.210308	0.213295	0.380370
3.547453	0.043559	0.029319	0.436264	0.439412	0.067445	0.196282	0.111124	0.556623	0.600587
3.548452	0.053329	0.035114	0.392146	0.397310	0.008545	0.066580	0.031014	0.816027	0.819325
3.549451	0.062974	0.041404	0.344283	0.352436	0.009155	-0.101269	-0.049096	0.754991	0.763333
3.550450	0.072401	0.047950	0.295061	0.307574	0.009461	-0.169935	-0.136835	0.426922	0.479441
3.551449	0.081389	0.054386	0.247273	0.265944	0.011749	-0.063121	-0.102502	0.022558	0.122474
3.552448	0.089541	0.060184	0.203762	0.230561	0.011902	0.119987	0.057717	-0.160551	0.208578
3.553447	0.096369	0.064748	0.166961	0.203360	0.008545	0.280207	0.225567	-0.152921	0.390872
3.554446	0.101480	0.067582	0.138560	0.184565	0.041505	0.310725	0.298047	-0.000331	0.430560
3.555445	0.104736	0.068453	0.119399	0.172949	0.012055	0.264948	0.225567	0.236184	0.420548
3.556444	0.106308	0.067455	0.109590	0.166918	0.008392	0.119987	0.061532	0.304849	0.333341
3.557443	0.106581	0.064935	0.108747	0.165536	0.044251	-0.036418	-0.102502	0.320108	0.338086
3.558442	0.105953	0.061309	0.116181	0.168768	0.008392	-0.158490	-0.133020	0.175148	0.271091
3.559441	0.104636	0.056888	0.130967	0.177024	0.007019	-0.120343	-0.098688	0.045446	0.162133
3.560440	0.102564	0.051798	0.151893	0.190457	0.002594	0.085654	0.046273	-0.114774	0.150502
3.561439	0.099460	0.046035	0.177363	0.208493	0.005341	0.249689	0.145457	-0.046108	0.292623
3.562438	0.095047	0.039617	0.205380	0.229749	0.008392	0.356502	0.271344	0.121741	0.464265
3.563437	0.089270	0.032748	0.233682	0.252287	0.006867	0.337428	0.252270	0.312479	0.524539
3.564436	0.082418	0.025899	0.260028	0.274003	0.068055	0.158134	0.061532	0.518476	0.545536
3.565435	0.075073	0.019726	0.282538	0.293007	0.009003	-0.143231	-0.106317	0.602400	0.628255
3.566434	0.067909	0.014887	0.299967	0.307918	0.010071	-0.192823	-0.236019	0.510846	0.594852
3.567433	0.061459	0.011804	0.311783	0.318002	0.008240	-0.051677	-0.209316	0.281961	0.354944
3.568432	0.055978	0.010530	0.318046	0.323107	0.011444	0.020803	-0.083429	0.144630	0.168258
3.569431	0.051462	0.010774	0.319135	0.323437	0.011902	0.104728	0.111124	0.007298	0.152872
3.570430	0.047780	0.012072	0.315482	0.319308	0.008850	0.226800	0.244640	0.152259	0.366702
3.571429	0.044841	0.014019	0.307430	0.310999	0.065309	0.215356	0.202678	0.327738	0.441439
3.572428	0.042708	0.016443	0.295260	0.298785	0.011292	0.108543	0.160716	0.449810	0.489837
3.573427	0.041603	0.019436	0.279339	0.283088	0.008545	-0.028789	0.008126	0.526105	0.526955
3.574426	0.041804	0.023225	0.260278	0.264635	0.017090	-0.112713	-0.148279	0.312479	0.363778
3.575425	0.043497	0.027966	0.238981	0.244512	0.008698	-0.059307	-0.228389	0.228554	0.328506
3.576424	0.046664	0.033541	0.216581	0.224075	0.006714	-0.036418	-0.159724	0.098853	0.191337
3.577423	0.051055	0.039480	0.194299	0.204737	0.002289	0.066580	-0.014763	0.083594	0.107883
3.578422	0.056257	0.045055	0.173305	0.187695	0.023041	0.188652	0.160716	0.182777	0.307940
3.579421	0.061807	0.049505	0.154634	0.173731	0.008087	0.211541	0.278973	0.167518	0.388121
3.580420	0.067284	0.052300	0.139167	0.163187	0.008087	0.112357	0.324750	0.075964	0.351934
3.581419	0.072332	0.053320	0.127643	0.156102	0.052491	-0.002085	0.191234	0.114112	0.222702
3.582418	0.076600	0.052871	0.120699	0.152418	0.009003	-0.169935	-0.010948	0.190407	0.255445
3.583417	0.079664	0.051519	0.118917	0.152125	0.010376	-0.131787	-0.125391	0.320108	0.368185
3.584416	0.081027	0.049835	0.122850	0.155374	0.008850	0.108543	-0.182612	0.274331	0.346967
3.585415	0.080247	0.048160	0.132979	0.162611	0.011597	0.348872	-0.148279	0.060705	0.383906
3.586414	0.077161	0.046501	0.149562	0.174600	0.011902	0.413723	-0.014763	-0.122403	0.431703
3.587413	0.072078	0.044598	0.172434	0.192140	0.009308	0.341243	0.153086	-0.145292	0.401238
3.588412	0.065788	0.042121	0.200869	0.215524	0.072633	0.070395	0.286603	0.060705	0.301300
3.589411	0.059362	0.038907	0.233607	0.244151	0.010224	-0.192823	0.263714	0.388774	0.507810
3.590410	0.053769	0.035126	0.269077	0.276636	0.008240	-0.368302	0.134012	0.617659	0.731511
3.591409	0.049515	0.031278	0.305674	0.311234	0.005035	-0.356858	-0.010948	0.732102	0.814519
3.592408	0.046462	0.028046	0.341941	0.346221	0.006867	-0.108898	-0.117761	0.419292	0.448924
3.593407	0.043942	0.026063	0.376520	0.379970	0.006867	0.276392	-0.194057	-0.053738	0.341962
3.594406	0.041135	0.025700	0.407900	0.410773	0.001984	0.470944	-0.133020	-0.290252	0.568972
3.595405	0.037529	0.026970	0.434189	0.436642	0.051575	0.474759	0.027199	-0.015590	0.475793
3.596404	0.033245	0.029565	0.453159	0.455338	0.007324	0.314539	0.122568	0.503217	0.605958
3.597403	0.029061	0.033007	0.462688	0.464773	0.007935	-0.005900	0.156901	1.197502	1.207752
3.598402	0.026117	0.036823	0.461455	0.463658	0.027924	-0.333969	0.141642	1.411128	1.457011
3.599401	0.025440	0.040662	0.449523	0.452075	0.009613	-0.433153	0.107309	1.098319	1.185513
3.600400	0.027493	0.044334	0.428450	0.431615	0.010376	-0.372117	-0.003319	0.236184	0.440755
3.601399	0.031965	0.047759	0.400805	0.404904	0.009003	-0.082195	-0.049096	-0.351289	0.364102
3.602398	0.037889	0.050880	0.369314	0.374723	0.017090	0.257318	-0.041466	-0.450472	0.520439
3.603397	0.044029	0.053606	0.336074	0.343159	0.011597	0.490018	0.015755	-0.137662	0.509232
3.604396	0.049349	0.055796	0.302215	0.311260	0.010071	0.467130	0.088235	0.358256	0.595267
3.605395	0.053328	0.057319	0.268101	0.279298	0.064240	0.211541	0.160716	0.716843	0.764489
3.606394	0.056002	0.058128	0.233885	0.247421	0.010071	-0.124157	0.168345	0.831286	0.857200
3.607393	0.057724	0.058314	0.200077	0.216248	0.008240	-0.353043	0.114939	0.747361	0.834505
3.608392	0.058825	0.058088	0.167820	0.187078	0.004883	-0.307266	0.034829	0.304849	0.434233
3.609391	0.059376	0.057699	0.138739	0.161565	0.006104	-0.005900	-0.079614	-0.290252	0.301031
3.610390	0.059193	0.057309	0.114445	0.141017	0.007172	0.276392	-0.087243	-0.526767	0.601238
3.611389	0.058052	0.056907	0.095984	0.125783	0.003357	0.451871	-0.010948	-0.458102	0.643556
3.612388	0.055969	0.056303	0.083524	0.115234	0.067750	0.360316	0.053903	0.037817	0.366283
3.613387	0.053338	0.055205	0.076457	0.108343	0.007324	0.112357	0.168345	0.419292	0.465586
3.614386	0.050831	0.053372	0.073836	0.104327	0.008545	-0.185194	0.237011	0.579512	0.652920
3.615385	0.049110	0.050734	0.074890	0.102928	0.005035	-0.360672	0.164531	0.480328	0.622792
3.616384	0.048504	0.047445	0.079345	0.104399	0.009613	-0.303451	0.046273	0.098853	0.322483
3.617383	0.048841	0.043819	0.087423	0.109308	0.010986	-0.066936	-0.052911	-0.076626	0.114680
3.618382	0.049552	0.040196	0.099577	0.118265	0.009003	0.261133	-0.155909	-0.160551	0.343911
3.619381	0.050002	0.036796	0.116137	0.131689	0.045624	0.482389	-0.117761	-0.068997	0.501325
3.620380	0.049879	0.033664	0.137037	0.149667	0.012207	0.493833	0.046273	0.007298	0.496050
3.621379	0.049448	0.030718	0.161713	0.171871	0.011444	0.219171	0.156901	0.075964	0.280043
3.622378	0.049508	0.027894	0.189174	0.197524	0.044251	-0.070751	0.248455	0.327738	0.417310
3.623377	0.051069	0.025282	0.218184	0.225502	0.009461	-0.356858	0.187419	0.404033	0.570715
3.624376	0.054896	0.023175	0.247477	0.254550	0.008545	-0.402635	0.038644	0.419292	0.582592
3.625375	0.061157	0.021981	0.275901	0.283452	0.004120	-0.215712	-0.140650	0.198036	0.324857
3.626374	0.069324	0.022032	0.302448	0.311073	0.006714	0.119987	-0.228389	0.251443	0.360253
3.627373	0.078394	0.023399	0.326200	0.336303	0.006409	0.451871	-0.155909	0.175148	0.509089
3.628372	0.087275	0.025801	0.346269	0.358029	0.004578	0.509092	-0.014763	0.289590	0.585880
3.629371	0.095154	0.028687	0.361793	0.375195	0.066529	0.280207	0.168345	0.259072	0.417102
3.630370	0.101648	0.031428	0.372015	0.386931	0.009918	0.020803	0.259899	0.419292	0.493747
3.631369	0.106699	0.033540	0.376449	0.392713	0.008087	-0.162305	0.214122	0.602400	0.659604
3.632368	0.110324	0.034819	0.375056	0.392493	0.005493	-0.185194	0.069162	0.632918	0.663073
3.633367	0.112403	0.035337	0.368366	0.386752	0.009766	-0.028789	-0.007134	0.487958	0.488858
3.634366	0.112615	0.035303	0.357459	0.376438	0.011749	0.177208	-0.136835	0.342997	0.409602
3.635365	0.110573	0.034891	0.343774	0.362801	0.009613	0.318354	-0.201686	0.114112	0.393761
3.636364	0.106053	0.034103	0.328837	0.347195	0.067445	0.318354	-0.094873	0.175148	0.375536
3.637363	0.099200	0.032767	0.313998	0.330921	0.011444	0.333613	0.114939	0.159889	0.387393
3.638362	0.090593	0.030674	0.300289	0.315153	0.010986	0.169579	0.233196	0.289590	0.408656
3.639361	0.081137	0.027773	0.288414	0.300894	0.015412	-0.086010	0.259899	0.350626	0.444842
3.640360	0.071804	0.024345	0.278843	0.288967	0.009003	-0.204267	0.195049	0.419292	0.505544
3.641359	0.063345	0.021014	0.271932	0.280002	0.008850	-0.204267	0.031014	0.411663	0.460601
3.642358	0.056101	0.018616	0.268000	0.274441	0.004273	-0.078380	-0.171168	0.381145	0.425104
3.643357	0.050004	0.017939	0.267300	0.272528	0.027466	0.169579	-0.220760	0.167518	0.324891
3.644356	0.044762	0.019476	0.269898	0.274277	0.005341	0.337428	-0.167353	0.037817	0.378543
3.645355	0.040110	0.023291	0.275524	0.279401	0.005646	0.299280	-0.041466	0.007298	0.302227
3.646354	0.035996	0.029041	0.283480	0.287228	0.032197	0.100913	0.122568	0.159889	0.225324
3.647353	0.032599	0.036145	0.292723	0.296742	0.009918	-0.112713	0.225567	0.404033	0.476264
3.648352	0.030186	0.043995	0.302093	0.306768	0.007630	-0.185194	0.233196	0.640548	0.706384
3.649351	0.028913	0.052111	0.310615	0.316280	0.006256	-0.158490	0.114939	0.594771	0.626165
3.650350	0.028707	0.060174	0.317707	0.324627	0.010224	-0.028789	-0.007134	0.487958	0.488858
3.651349	0.029273	0.067943	0.323197	0.331556	0.011749	0.112357	-0.133020	0.213295	0.275342
3.652348	0.030241	0.075122	0.327127	0.337001	0.010376	0.215356	-0.083429	0.091223	0.248314
3.653347	0.031350	0.081277	0.329460	0.340782	0.072786	0.219171	0.042458	0.068335	0.233470
3.654346	0.032581	0.085868	0.329834	0.342382	0.011902	0.154320	0.164531	0.121741	0.256331
3.655345	0.034158	0.088375	0.327476	0.340907	0.010376	-0.036418	0.217937	0.220925	0.312459
3.656344	0.036433	0.088467	0.321319	0.335260	0.005951	-0.127972	0.225567	0.434551	0.506055
3.657343	0.039691	0.086128	0.310282	0.324451	0.008545	-0.135602	0.175975	0.548994	0.592241
3.658342	0.043993	0.081685	0.293613	0.307923	0.008087	-0.066936	0.084421	0.548994	0.559465
3.659341	0.049122	0.075737	0.271150	0.285782	0.003967	0.028433	0.034829	0.442181	0.444461
3.660340	0.054654	0.069019	0.243428	0.258859	0.054017	0.177208	0.004311	0.297220	0.346065
3.661339	0.060118	0.062235	0.211593	0.228602	0.005035	0.207726	-0.037652	0.045446	0.215947
3.662338	0.065154	0.055925	0.177175	0.196885	0.007172	0.169579	-0.022393	0.007298	0.171206
3.663337	0.069617	0.050399	0.141852	0.165857	0.003204	0.116172	-0.010948	-0.007961	0.116958
3.664336	0.073566	0.045732	0.107264	0.137873	0.009155	0.036062	0.072976	0.129371	0.152849
3.665335	0.077183	0.041831	0.074964	0.115441	0.007935	-0.002085	0.107309	0.236184	0.259427
3.666334	0.080644	0.038545	0.046435	0.100725	0.007630	0.016988	0.099680	0.213295	0.236050
3.667333	0.084007	0.035753	0.023103	0.094177	0.019226	0.013174	0.069162	0.091223	0.115233
3.668332	0.087153	0.033423	0.006268	0.093552	0.011597	-0.017344	0.069162	-0.084256	0.110377
3.669331	0.089790	0.031625	-0.003064	0.095246	0.011139	0.123802	0.084421	-0.145292	0.208718
3.670330	0.091532	0.030489	-0.004382	0.096576	0.062257	0.196282	0.000496	-0.267364	0.331678
3.671329	0.092003	0.030139	0.002180	0.096838	0.012665	0.135246	-0.041466	-0.213957	0.256493
3.672328	0.090946	0.030608	0.015837	0.097256	0.010071	0.116172	-0.079614	-0.023220	0.142736
3.673327	0.088279	0.031774	0.035317	0.100250	0.006104	0.108543	-0.037652	0.274331	0.297417
3.674326	0.084112	0.033358	0.059163	0.108110	0.007935	0.066580	0.023385	0.289590	0.298064
3.675325	0.078723	0.034985	0.086035	0.121751	0.007477	0.127616	0.092050	0.350626	0.384315
3.676324	0.072524	0.036302	0.114888	0.140631	0.005035	0.108543	0.134012	0.075964	0.188445
3.677323	0.066001	0.037097	0.144987	0.163565	0.066987	0.028433	0.191234	0.007298	0.193474
3.678322	0.059645	0.037377	0.175767	0.189337	0.005646	-0.044048	0.107309	0.053076	0.127564
3.679321	0.053874	0.037355	0.206676	0.216824	0.007782	-0.017344	-0.026207	0.045446	0.055254
3.680320	0.048993	0.037358	0.237088	0.244962	0.005341	0.085654	-0.064355	0.144630	0.179989
3.681319	0.045196	0.037688	0.266321	0.272746	0.009003	0.081839	-0.041466	0.404033	0.414319
3.682318	0.042612	0.038505	0.293771	0.299332	0.008087	0.089469	-0.068170	0.442181	0.456262
3.683317	0.041345	0.039779	0.319058	0.324176	0.008240	0.074210	-0.007133	0.503217	0.508709
3.684316	0.041499	0.041317	0.342135	0.347110	0.048829	0.039877	0.111124	0.465069	0.479821
3.685315	0.043157	0.042870	0.363252	0.368310	0.012055	0.024618	0.179790	0.312479	0.361349
3.686314	0.046350	0.044242	0.382815	0.388141	0.010681	0.055136	0.111124	0.182777	0.220898
3.687313	0.051006	0.045373	0.401167	0.406934	0.041505	0.005544	0.061532	0.175148	0.185725
3.688312	0.056912	0.046345	0.418409	0.424797	0.012665	-0.024974	0.031014	0.327738	0.330148
3.689311	0.063695	0.047328	0.434348	0.441537	0.008850	-0.009715	0.031014	0.594771	0.595658
3.690310	0.070843	0.048496	0.448559	0.456701	0.006256	0.062766	0.000496	0.610030	0.613250
3.691309	0.077780	0.049950	0.460506	0.469692	0.008850	0.131431	-0.052911	0.518476	0.537486
3.692308	0.083984	0.051662	0.469608	0.479847	0.007477	0.207726	-0.010948	0.304849	0.369057
3.693307	0.089102	0.053475	0.475238	0.486467	0.005188	0.238244	0.088235	0.220925	0.336680
3.694306	0.093018	0.055158	0.476721	0.488833	0.062867	0.112357	0.145457	0.388774	0.430031
3.695305	0.095839	0.056485	0.473407	0.486302	0.006714	0.028433	0.111124	0.671066	0.680798
3.696304	0.097790	0.057313	0.464862	0.478481	0.006409	0.047507	0.118753	0.724473	0.735676
3.697303	0.099092	0.057603	0.451085	0.465419	0.007477	0.043692	0.061532	0.632918	0.637402
3.698302	0.099850	0.057386	0.432630	0.447696	0.007477	0.005544	0.008126	0.419292	0.419407
3.699301	0.099993	0.056700	0.410572	0.426360	0.008545	-0.044048	0.008126	0.373515	0.376191
3.700300	0.099287	0.055511	0.386347	0.402745	0.008545	0.085654	-0.030022	0.320108	0.332727
3.701299	0.097435	0.053675	0.361533	0.378260	0.070344	0.242059	-0.033837	0.350626	0.427407
3.702298	0.094225	0.050942	0.337653	0.354235	0.012512	0.341243	0.031014	0.320108	0.468911
3.703297	0.089678	0.047037	0.316000	0.331829	0.010681	0.257318	0.099680	0.167518	0.322817
3.704296	0.084085	0.041782	0.297518	0.311982	0.014191	0.081839	0.160716	0.213295	0.279324
3.705295	0.077907	0.035231	0.282725	0.295371	0.011597	-0.131787	0.237011	0.342997	0.437251
3.706294	0.071567	0.027757	0.271716	0.282350	0.008545	-0.215712	0.164531	0.434551	0.512286
3.707293	0.065266	0.020026	0.264184	0.272862	0.006256	-0.127972	-0.010948	0.297220	0.323785
3.708292	0.058925	0.012848	0.259433	0.266350	0.031434	0.112357	-0.125391	0.129371	0.212330
3.709291	0.052304	0.006956	0.256330	0.261705	0.006714	0.287836	-0.197871	-0.152921	0.381297
3.710290	0.045231	0.002786	0.253293	0.257315	0.005493	0.242059	-0.186427	0.007298	0.305616
3.711289	0.037813	0.000367	0.248400	0.251262	0.046540	0.226800	-0.071984	0.259072	0.351765
3.712288	0.030519	-0.000643	0.239719	0.241654	0.008087	0.135246	0.080606	0.541364	0.563794
3.713287	0.024088	-0.000794	0.225774	0.227057	0.006409	-0.101269	0.149271	0.732102	0.753997
3.714286	0.019299	-0.000625	0.205990	0.206893	0.006409	-0.250044	0.156901	0.602400	0.670840
3.715285	0.016701	-0.000487	0.180902	0.181672	0.006714	-0.223341	0.095865	0.236184	0.338901
3.716284	0.016426	-0.000466	0.152049	0.152935	0.009461	-0.143231	0.015755	0.007298	0.144280
3.717283	0.018178	-0.000424	0.121596	0.122948	0.009461	0.051321	-0.094873	-0.160551	0.193420
3.718282	0.021390	-0.000113	0.091853	0.094310	0.072938	0.238244	-0.136835	-0.206328	0.343592
3.719281	0.025503	0.000700	0.064884	0.069719	0.012207	0.306910	-0.087243	-0.007961	0.319168
3.720280	0.030200	0.002165	0.042302	0.052021	0.010834	0.238244	0.019570	0.152259	0.283419
3.721279	0.035505	0.004360	0.025241	0.043781	0.009308	0.039877	0.069162	-0.000331	0.079835
3.722278	0.041695	0.007357	0.014433	0.044732	0.010224	-0.097454	0.145457	-0.038479	0.179264
3.723277	0.049070	0.011292	0.010303	0.051396	0.008850	-0.208082	0.118753	0.152259	0.283872
3.724276	0.057704	0.016376	0.013060	0.061388	0.005951	-0.162305	0.042458	0.205666	0.265413
3.725275	0.067306	0.022817	0.022740	0.074618	0.057069	-0.044048	-0.117761	0.251443	0.281125
3.726274	0.077239	0.030684	0.039161	0.091874	0.006409	0.154320	-0.167353	-0.213957	0.312409
3.727273	0.086709	0.039776	0.061758	0.113643	0.005646	0.348872	-0.121576	-0.328400	0.494307
3.728272	0.095016	0.049582	0.089397	0.139564	0.021363	0.371761	0.050088	-0.305511	0.483789
3.729271	0.101737	0.059361	0.120322	0.168379	0.008087	0.173393	0.187419	-0.038479	0.258209
3.730270	0.106765	0.068330	0.152365	0.198199	0.007324	0.020803	0.225567	0.404033	0.463202
3.731269	0.110172	0.075847	0.183404	0.226997	0.006714	-0.116528	0.240826	0.701584	0.750863
3.732268	0.112016	0.081534	0.211879	0.253156	0.019532	-0.112713	0.164531	0.693954	0.722044
3.733267	0.112196	0.085267	0.237151	0.275861	0.010224	-0.032603	-0.056725	0.510846	0.515019
3.734266	0.110461	0.087069	0.259505	0.295171	0.010071	0.177208	-0.098688	0.159889	0.258276
3.735265	0.106566	0.086965	0.279826	0.311804	0.060883	0.387020	-0.018578	-0.168180	0.422391
3.736264	0.100511	0.084907	0.299078	0.326741	0.012360	0.428982	0.042458	-0.213957	0.481255
3.737263	0.092711	0.080804	0.317871	0.340832	0.010834	0.272577	0.130198	0.129371	0.328613
3.738262	0.083985	0.074647	0.336282	0.354558	0.009003	0.005544	0.252270	0.480328	0.542573
3.739261	0.075349	0.066657	0.353982	0.367999	0.009308	-0.177564	0.282788	0.678695	0.756390
3.740260	0.067682	0.057377	0.370517	0.380994	0.009155	-0.272933	0.183604	0.625289	0.706533
3.741259	0.061446	0.047644	0.385545	0.393307	0.006561	-0.158490	0.011940	0.411663	0.441280
3.742258	0.056576	0.038414	0.398894	0.404713	0.068513	0.005544	-0.136835	0.350626	0.376422
3.743257	0.052600	0.030517	0.410459	0.414939	0.007477	0.188652	-0.205501	0.289590	0.402098
3.744256	0.048928	0.024428	0.420021	0.423566	0.004730	0.329798	-0.178798	0.243813	0.447415
3.745255	0.045186	0.020171	0.427095	0.429952	0.002441	0.360316	-0.018578	0.167518	0.397788
3.746254	0.041434	0.017385	0.430887	0.433223	0.007172	0.253503	0.126383	0.396404	0.487209
3.747253	0.038194	0.015520	0.430404	0.432374	0.009155	-0.028789	0.198863	0.457440	0.499626
3.748252	0.036245	0.014083	0.424706	0.426482	0.006409	-0.200453	0.168345	0.579512	0.635889
3.749251	0.036302	0.012809	0.413215	0.415004	0.049439	-0.288192	0.114939	0.800768	0.858775
3.750250	0.038718	0.011723	0.395979	0.398040	0.010376	-0.135602	0.038644	0.648177	0.663336
3.751249	0.043341	0.011059	0.373775	0.376441	0.010986	0.016988	-0.079614	0.335367	0.345106
3.752248	0.049579	0.011113	0.347988	0.351677	0.038605	0.150505	-0.152094	0.228554	0.313084
3.753247	0.056612	0.012072	0.320339	0.325527	0.012512	0.264948	-0.129206	0.053076	0.299514
3.754246	0.063646	0.013910	0.292577	0.299743	0.011292	0.245874	-0.003319	0.144630	0.285277
3.755245	0.070083	0.016389	0.266264	0.275820	0.008240	0.127616	0.042458	0.205666	0.245738
3.756244	0.075574	0.019149	0.242713	0.254927	0.010529	0.024618	0.076791	0.426922	0.434471
3.757243	0.079943	0.021843	0.223042	0.237941	0.008850	-0.063121	0.149272	0.518476	0.543216
3.758242	0.083051	0.024254	0.208230	0.225490	0.006409	-0.097454	0.118753	0.327738	0.361956
3.759241	0.084707	0.026352	0.199075	0.217946	0.063630	-0.002085	0.038644	0.068335	0.078532
3.760240	0.084665	0.028278	0.196004	0.215373	0.007477	0.188652	-0.014763	-0.145292	0.238574
3.761239	0.082731	0.030254	0.198842	0.217480	0.004730	0.272577	-0.056725	-0.152921	0.317649
3.762238	0.078908	0.032484	0.206659	0.223583	0.003662	0.219171	-0.049096	0.106482	0.248565
3.763237	0.073485	0.035079	0.217850	0.232571	0.005798	0.146690	0.038644	0.320108	0.354233
3.764236	0.067018	0.038032	0.230418	0.242961	0.010529	0.036062	0.027199	0.411663	0.414133
3.765235	0.060198	0.041250	0.242358	0.253107	0.005341	-0.097454	0.072976	0.510846	0.525154
3.766234	0.053672	0.044608	0.252010	0.261495	0.068818	-0.112713	0.118753	0.480328	0.507466
3.767233	0.047888	0.047997	0.258247	0.266999	0.011139	-0.040233	0.072976	0.259072	0.272145
3.768232	0.043044	0.051351	0.260491	0.268971	0.011444	0.070395	0.031014	0.060705	0.097992
3.769231	0.039134	0.054638	0.258582	0.267173	0.011597	0.165764	0.061532	0.121741	0.214674
3.770230	0.036068	0.057826	0.252637	0.261668	0.011597	0.181023	0.053903	0.175148	0.257588
3.771229	0.033768	0.060841	0.242974	0.252741	0.011749	0.036062	0.011940	0.358256	0.360264
3.772228	0.032202	0.063533	0.230137	0.240908	0.008087	-0.051677	0.015755	0.457440	0.460619
3.773227	0.031348	0.065661	0.214937	0.226918	0.035554	-0.086010	0.000496	0.312479	0.324100
3.774226	0.031139	0.066905	0.198431	0.211709	0.009003	-0.017344	0.042458	0.243813	0.248090
3.775225	0.031461	0.066930	0.181792	0.196259	0.006561	0.100913	0.134012	-0.015590	0.168481
3.776224	0.032192	0.065479	0.166086	0.181406	0.045167	0.116172	0.160716	-0.030849	0.200692
3.777223	0.033282	0.062470	0.152065	0.167732	0.006867	0.131431	0.137827	-0.023220	0.191858
3.778222	0.034792	0.058057	0.140059	0.155556	0.005035	0.066580	0.072976	0.144630	0.175146
3.779221	0.036883	0.052625	0.130008	0.145023	0.005035	0.001729	0.053903	0.205666	0.212619
3.780220	0.039736	0.046730	0.121607	0.136202	0.032502	-0.055492	0.061532	0.182777	0.200681
3.781219	0.043454	0.041008	0.114492	0.129145	0.009461	-0.059307	0.034829	0.198036	0.209639
3.782218	0.047987	0.036067	0.108388	0.123902	0.006561	-0.002085	-0.033837	0.091223	0.097319
3.783217	0.053124	0.032379	0.103216	0.120517	0.070344	0.055136	-0.083429	0.106482	0.146078
3.784216	0.058549	0.030205	0.099145	0.119038	0.011597	0.123802	-0.030022	0.182777	0.222791
