BioWare 3.0 Export
Device:	Force plate (LP; 50Hz) 9286AA	Force plate (LP; 50Hz) 9286AA	Force plate (LP; 50Hz) 9286AA	Force plate (LP; 50Hz) 9286AA	Voltage Custom	Force plate 9286AA	Force plate 9286AA	Force plate 9286AA	Force plate 9286AA
Samples (#):	8000	8000	8000	8000	8000	8000	8000	8000	8000
Rate (Hz):	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000
Contact period start (sample #):	16	16	16	16	0	16	16	16	16
Contact period end (sample #):	16	16	16	16	7999	16	16	16	16
Contact period start time (s):	0.015984	0.015984	0.015984	0.015984	0.000000	0.015984	0.015984	0.015984	0.015984
Contact period end time (s):	0.015984	0.015984	0.015984	0.015984	7.991009	0.015984	0.015984	0.015984	0.015984
First sample time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000
Normalized length (m):	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000
abs time (s)	Fx	Fy	Fz	Ft	aux	Fx	Fy	Fz	Ft
	N	N	N	N	V	N	N	N	N
4.286713	-0.332959	-0.283697	-8.874891	8.885665	0.002136	-0.332704	-0.271909	-8.854451	8.864870
4.287712	-0.366030	-0.276559	-8.864893	8.876755	-0.001678	-0.367994	-0.262635	-8.830244	8.841810
4.288711	-0.403439	-0.266446	-8.857149	8.870335	0.037842	-0.407051	-0.253159	-8.813166	8.826193
4.289710	-0.444331	-0.253613	-8.851426	8.866199	-0.000916	-0.448985	-0.243481	-8.803206	8.818010
4.290709	-0.487568	-0.238623	-8.846794	8.863432	-0.001984	-0.492748	-0.233358	-8.798791	8.815667
4.291708	-0.532008	-0.222042	-8.842317	8.861090	0.023499	-0.537288	-0.222548	-8.798332	8.817531
4.292707	-0.576510	-0.204438	-8.837060	8.858205	-0.000458	-0.581552	-0.210806	-8.800238	8.821951
4.293706	-0.619932	-0.186377	-8.830087	8.853784	-0.001373	-0.624490	-0.197887	-8.802919	8.827260
4.294705	-0.661134	-0.168427	-8.820460	8.846806	-0.002441	-0.665049	-0.183548	-8.804784	8.831772
4.295704	-0.698972	-0.151153	-8.807245	8.836230	0.002136	-0.702178	-0.167544	-8.804244	8.833789
4.296703	-0.732401	-0.135075	-8.789574	8.821070	0.001678	-0.734914	-0.149683	-8.799764	8.831668
4.297702	-0.761340	-0.120208	-8.767300	8.801116	0.000916	-0.763196	-0.130307	-8.790388	8.824419
4.298701	-0.786271	-0.106279	-8.740692	8.776629	0.055543	-0.787488	-0.110069	-8.775493	8.811443
4.299700	-0.807684	-0.093010	-8.710024	8.747886	0.003052	-0.808262	-0.089624	-8.754463	8.792153
4.300699	-0.826068	-0.080123	-8.675571	8.715179	0.000763	-0.825989	-0.069630	-8.726682	8.765961
4.301698	-0.841912	-0.067338	-8.637608	8.678803	-0.000305	-0.841141	-0.050742	-8.691531	8.732285
4.302697	-0.855707	-0.054379	-8.596410	8.639066	0.000763	-0.854188	-0.033618	-8.648394	8.690540
4.303696	-0.867941	-0.040966	-8.552252	8.596279	0.003510	-0.865603	-0.018913	-8.596655	8.640145
4.304695	-0.879065	-0.026834	-8.505478	8.550826	-0.002899	-0.875825	-0.007180	-8.535950	8.580767
4.305694	-0.889115	-0.011837	-8.457176	8.503792	0.054780	-0.884961	0.002108	-8.468585	8.514698
4.306693	-0.897881	0.004097	-8.408874	8.456676	-0.000610	-0.892918	0.010126	-8.398455	8.445795
4.307692	-0.905148	0.021039	-8.362107	8.410979	-0.001526	-0.899602	0.018055	-8.329476	8.377934
4.308691	-0.910703	0.039060	-8.318409	8.368204	-0.001831	-0.904918	0.027078	-8.265565	8.314997
4.309690	-0.914332	0.058232	-8.279316	8.329854	-0.002289	-0.908771	0.038376	-8.210639	8.260867
4.310689	-0.915821	0.078626	-8.246361	8.297432	-0.000916	-0.911067	0.053132	-8.168613	8.219435
4.311688	-0.914957	0.100313	-8.221079	8.272446	-0.001984	-0.911711	0.072528	-8.143405	8.194603
4.312687	-0.911538	0.123315	-8.204855	8.256255	0.027771	-0.910596	0.097567	-8.138462	8.189827
4.313686	-0.905510	0.147101	-8.197448	8.248620	0.002441	-0.907473	0.127331	-8.152188	8.203529
4.314685	-0.896906	0.170809	-8.197627	8.248315	0.001373	-0.902010	0.159733	-8.179911	8.231044
4.315684	-0.885760	0.193572	-8.204149	8.254096	0.039063	-0.893874	0.192665	-8.216917	8.267639
4.316683	-0.872106	0.214522	-8.215771	8.264713	0.003204	-0.882731	0.224023	-8.258490	8.308553
4.317682	-0.855979	0.232792	-8.231248	8.278909	0.000305	-0.868247	0.251702	-8.299916	8.349001
4.318681	-0.837414	0.247513	-8.249336	8.295424	0.000458	-0.850088	0.273596	-8.336480	8.384176
4.319680	-0.816444	0.257818	-8.268791	8.312999	0.017395	-0.827920	0.287599	-8.363468	8.409266
4.320679	-0.793128	0.262928	-8.288446	8.330457	0.001068	-0.801490	0.291826	-8.376629	8.419944
4.321678	-0.767797	0.263052	-8.307976	8.347525	-0.002747	-0.771434	0.286821	-8.376866	8.417201
4.322677	-0.740950	0.259013	-8.327585	8.364495	0.055848	-0.738940	0.274639	-8.368293	8.405343
4.323676	-0.713088	0.251642	-8.347482	8.381663	-0.001068	-0.705207	0.257361	-8.355068	8.388725
4.324675	-0.684713	0.241772	-8.367876	8.399324	-0.001831	-0.671432	0.237067	-8.341351	8.371688
4.325674	-0.656328	0.230234	-8.388979	8.417763	-0.003815	-0.638812	0.215836	-8.331304	8.358546
4.326673	-0.628433	0.217861	-8.410999	8.437256	-0.002289	-0.608545	0.195747	-8.329085	8.353580
4.327672	-0.601530	0.205484	-8.434146	8.458066	0.000153	-0.581828	0.178881	-8.338854	8.361041
4.328671	-0.576091	0.193902	-8.458577	8.480389	-0.001831	-0.559741	0.167159	-8.364327	8.384701
4.329670	-0.552229	0.183515	-8.483817	8.503751	0.051118	-0.542006	0.160719	-8.404132	8.423125
4.330669	-0.529836	0.174474	-8.508996	8.527261	0.002594	-0.527484	0.158557	-8.453666	8.471591
4.331668	-0.508798	0.166925	-8.533235	8.550020	0.001373	-0.515022	0.159656	-8.508273	8.525341
4.332667	-0.488999	0.161013	-8.555657	8.571133	0.012665	-0.503466	0.162996	-8.563296	8.579632
4.333666	-0.470327	0.156885	-8.575384	8.589705	0.002747	-0.491663	0.167557	-8.614081	8.629727
4.334665	-0.452668	0.154687	-8.591538	8.604845	0.001831	-0.478460	0.172321	-8.655971	8.670897
4.335664	-0.435907	0.154564	-8.603241	8.615664	0.000305	-0.462704	0.176266	-8.684310	8.698414
4.336663	-0.419925	0.156619	-8.609714	8.621371	0.057832	-0.443353	0.178442	-8.694875	8.707999
4.337662	-0.404533	0.160437	-8.611334	8.622324	0.000610	-0.420675	0.178673	-8.688509	8.700522
4.338661	-0.389500	0.165269	-8.609235	8.619626	-0.002289	-0.395792	0.177292	-8.669353	8.680194
4.339660	-0.374593	0.170359	-8.604559	8.614394	0.042573	-0.369836	0.174638	-8.641600	8.651273
4.340659	-0.359578	0.174952	-8.598450	8.607744	-0.001221	-0.343942	0.171054	-8.609445	8.618010
4.341658	-0.344222	0.178292	-8.592053	8.600794	-0.001068	-0.319245	0.166879	-8.577082	8.584643
4.342657	-0.328293	0.179623	-8.586512	8.594662	-0.004120	-0.296879	0.162454	-8.548706	8.555402
4.343656	-0.311556	0.178190	-8.582969	8.590470	-0.002289	-0.277979	0.158119	-8.528511	8.534505
4.344655	-0.293822	0.173304	-8.582506	8.589282	0.000305	-0.263577	0.154177	-8.520391	8.525861
4.345654	-0.275405	0.165075	-8.585428	8.591431	-0.000610	-0.253492	0.150456	-8.524594	8.529689
4.346653	-0.256955	0.154144	-8.591531	8.596754	0.060273	-0.246734	0.146471	-8.538948	8.543767
4.347652	-0.239131	0.141162	-8.600597	8.605078	0.002594	-0.242300	0.141733	-8.561238	8.565839
4.348651	-0.222589	0.126778	-8.612411	8.616219	0.001831	-0.239185	0.135750	-8.589251	8.593653
4.349650	-0.207987	0.111644	-8.626757	8.629986	-0.000610	-0.236386	0.128033	-8.620772	8.624962
4.350649	-0.195981	0.096411	-8.643420	8.646179	0.000153	-0.232898	0.118090	-8.653585	8.657523
4.351648	-0.187228	0.081727	-8.662184	8.664592	0.002289	-0.227718	0.105433	-8.685476	8.689100
4.352647	-0.182348	0.068210	-8.682786	8.684968	-0.000458	-0.219964	0.089647	-8.714318	8.717555
4.353646	-0.181492	0.056039	-8.704381	8.706454	0.053254	-0.210275	0.071274	-8.739077	8.741897
4.354645	-0.184491	0.045099	-8.725730	8.727796	0.000000	-0.200324	0.051504	-8.759457	8.761898
4.355644	-0.191171	0.035268	-8.745583	8.747744	-0.002899	-0.191801	0.031538	-8.775177	8.777329
4.356643	-0.201359	0.026426	-8.762694	8.765047	0.019226	-0.186398	0.012578	-8.785957	8.787943
4.357642	-0.214881	0.018451	-8.775814	8.778464	-0.000305	-0.185805	-0.004173	-8.791516	8.793480
4.358641	-0.231562	0.011223	-8.783697	8.786756	-0.000916	-0.191714	-0.017515	-8.791573	8.793681
4.359640	-0.251230	0.004621	-8.785093	8.788685	-0.004883	-0.205816	-0.026245	-8.785848	8.788298
4.360639	-0.273668	-0.001479	-8.778910	8.783175	0.002899	-0.229596	-0.029289	-8.774160	8.777212
4.361638	-0.298123	-0.007220	-8.766045	8.771116	0.001221	-0.261908	-0.027226	-8.757611	8.761569
4.362637	-0.323471	-0.012760	-8.748773	8.754760	-0.000610	-0.299777	-0.021773	-8.738193	8.743360
4.363636	-0.348578	-0.018260	-8.729395	8.736371	0.054017	-0.340196	-0.014675	-8.717914	8.724562
4.364635	-0.372312	-0.023878	-8.710214	8.718200	0.003052	-0.380157	-0.007673	-8.698785	8.707091
4.365634	-0.393541	-0.029772	-8.693530	8.702484	0.001984	-0.416649	-0.002510	-8.682814	8.692805
4.366633	-0.411131	-0.036103	-8.681648	8.691452	-0.000916	-0.446666	-0.000928	-8.672010	8.683505
4.367632	-0.423951	-0.043029	-8.676867	8.687325	0.000305	-0.467197	-0.004671	-8.668382	8.680964
4.368631	-0.430958	-0.050689	-8.681318	8.692156	0.002441	-0.475472	-0.015316	-8.673784	8.686820
4.369630	-0.432311	-0.058949	-8.694831	8.705771	-0.001068	-0.471858	-0.032271	-8.688009	8.700873
4.370629	-0.429016	-0.067483	-8.715614	8.726428	0.061036	-0.458942	-0.053410	-8.709392	8.721639
4.371628	-0.422099	-0.075960	-8.741841	8.752355	-0.001221	-0.439359	-0.076573	-8.736236	8.747613
4.372627	-0.412583	-0.084050	-8.771684	8.781784	-0.002441	-0.415744	-0.099600	-8.766847	8.777265
4.373626	-0.401494	-0.091424	-8.803316	8.812941	-0.003357	-0.390730	-0.120331	-8.799529	8.809021
4.374625	-0.389856	-0.097751	-8.834910	8.844048	-0.001221	-0.366953	-0.136608	-8.832585	8.841260
4.375624	-0.378695	-0.102700	-8.864640	8.873320	-0.001068	-0.347046	-0.146271	-8.864321	8.872318
4.376623	-0.368993	-0.105969	-8.890734	8.899018	-0.004273	-0.333493	-0.147342	-8.893076	8.900546
4.377622	-0.361156	-0.107631	-8.912165	8.920129	0.031128	-0.326713	-0.140323	-8.917667	8.924753
4.378621	-0.355174	-0.108029	-8.928450	8.936164	0.000610	-0.325632	-0.127508	-8.937260	8.944099
4.379620	-0.351029	-0.107515	-8.939114	8.946650	0.000153	-0.329145	-0.111231	-8.951025	8.957765
4.380619	-0.348700	-0.106438	-8.943685	8.951113	0.034333	-0.336146	-0.093826	-8.958135	8.964930
4.381618	-0.348170	-0.105149	-8.941689	8.949083	0.002441	-0.345528	-0.077626	-8.957760	8.964758
4.382617	-0.349419	-0.103997	-8.932653	8.940089	0.002136	-0.356187	-0.064966	-8.949074	8.956395
4.383616	-0.352427	-0.103332	-8.916103	8.923664	-0.000458	-0.367015	-0.058178	-8.931248	8.938975
4.384615	-0.357167	-0.103490	-8.891661	8.899433	0.001526	-0.376958	-0.059426	-8.903585	8.911760
4.385614	-0.363481	-0.104582	-8.860268	8.868337	0.002747	-0.385669	-0.068461	-8.867259	8.875906
4.386613	-0.371120	-0.106554	-8.823841	8.832285	-0.000610	-0.393327	-0.083253	-8.824817	8.833970
4.387612	-0.379831	-0.109351	-8.784319	8.793207	0.057069	-0.400122	-0.101733	-8.778841	8.788543
4.388611	-0.389359	-0.112916	-8.743643	8.753036	-0.001678	-0.406245	-0.121830	-8.731912	8.742206
4.389610	-0.399452	-0.117192	-8.703751	8.713700	-0.001831	-0.411886	-0.141476	-8.686613	8.697523
4.390609	-0.409857	-0.122122	-8.666583	8.677128	-0.004273	-0.417235	-0.158599	-8.645523	8.657038
4.391608	-0.420321	-0.127651	-8.634078	8.645246	-0.001373	-0.422482	-0.171130	-8.611225	8.623281
4.392607	-0.430607	-0.133711	-8.608072	8.619873	-0.000610	-0.427823	-0.177136	-8.586145	8.598622
4.393606	-0.440716	-0.140088	-8.588872	8.601312	-0.003510	-0.433525	-0.176676	-8.570460	8.583236
4.394605	-0.450826	-0.146456	-8.575637	8.588728	0.052949	-0.439909	-0.171309	-8.562651	8.575655
4.395604	-0.461122	-0.152489	-8.567498	8.581253	0.001373	-0.447296	-0.162631	-8.561159	8.574379
4.396603	-0.471786	-0.157857	-8.563584	8.578023	0.000916	-0.456011	-0.152240	-8.564425	8.577908
4.397602	-0.483004	-0.162233	-8.563027	8.578173	0.007782	-0.466373	-0.141732	-8.570889	8.584738
4.398601	-0.494958	-0.165288	-8.564956	8.580838	0.002899	-0.478707	-0.132704	-8.578991	8.593361
4.399600	-0.507832	-0.166696	-8.568503	8.585157	0.002441	-0.493334	-0.126750	-8.587171	8.602265
4.400599	-0.521770	-0.166146	-8.572844	8.590314	-0.001068	-0.510514	-0.125358	-8.593957	8.610019
4.401598	-0.536324	-0.163623	-8.577873	8.596180	0.020447	-0.529571	-0.128333	-8.599160	8.616406
4.402597	-0.550589	-0.159334	-8.584032	8.603147	0.002594	-0.549104	-0.134196	-8.603582	8.622132
4.403596	-0.563648	-0.153492	-8.591778	8.611614	0.001221	-0.567699	-0.141431	-8.608054	8.627912
4.404595	-0.574587	-0.146312	-8.601567	8.621979	0.040742	-0.583938	-0.148523	-8.613401	8.634450
4.405594	-0.582488	-0.138007	-8.613857	8.634632	-0.002289	-0.596404	-0.153956	-8.620453	8.642431
4.406593	-0.586435	-0.128790	-8.629104	8.649967	-0.001373	-0.603681	-0.156218	-8.630038	8.652537
4.407592	-0.585512	-0.118875	-8.647764	8.668378	-0.003662	-0.604352	-0.153791	-8.642984	8.665452
4.408591	-0.578876	-0.108487	-8.670246	8.690227	-0.000763	-0.597110	-0.145281	-8.660066	8.681843
4.409590	-0.566819	-0.098014	-8.696206	8.715210	-0.001526	-0.582349	-0.131138	-8.681250	8.701749
4.410589	-0.550525	-0.087974	-8.724707	8.742501	-0.002136	-0.561802	-0.113263	-8.705863	8.724707
4.411588	-0.531200	-0.078889	-8.754798	8.771253	0.058747	-0.537238	-0.093594	-8.733216	8.750225
4.412587	-0.510054	-0.071281	-8.785527	8.800609	0.001373	-0.510424	-0.074073	-8.762618	8.777784
4.413586	-0.488293	-0.065671	-8.815943	8.829700	0.000916	-0.483129	-0.056638	-8.793380	8.806824
4.414585	-0.467125	-0.062582	-8.845094	8.857641	-0.001068	-0.457121	-0.043230	-8.824812	8.836749
4.415584	-0.447758	-0.062534	-8.872028	8.883540	0.001984	-0.434168	-0.035787	-8.856225	8.866934
4.416583	-0.431361	-0.066014	-8.895812	8.906509	0.001984	-0.415969	-0.036135	-8.886905	8.896708
4.417582	-0.418492	-0.072934	-8.915806	8.925920	-0.001678	-0.403124	-0.044249	-8.915747	8.924965
4.418581	-0.409216	-0.082745	-8.931606	8.941358	0.046998	-0.395347	-0.058623	-8.941331	8.950259
4.419580	-0.403585	-0.094884	-8.942815	8.952420	0.001678	-0.392328	-0.077708	-8.962230	8.971150
4.420579	-0.401652	-0.108790	-8.949036	8.958706	0.001831	-0.393757	-0.099955	-8.977017	8.986205
4.421578	-0.403470	-0.123902	-8.949871	8.959818	0.015717	-0.399325	-0.123815	-8.984264	8.993987
4.422577	-0.409089	-0.139657	-8.944924	8.955363	-0.001831	-0.408721	-0.147739	-8.982544	8.993051
4.423576	-0.418563	-0.155493	-8.933796	8.944947	-0.001831	-0.421635	-0.170179	-8.970428	8.981944
4.424575	-0.431901	-0.170866	-8.916153	8.928243	-0.003357	-0.437729	-0.189649	-8.946639	8.959348
4.425574	-0.448428	-0.185503	-8.892687	8.905919	0.007019	-0.456198	-0.205705	-8.912355	8.926394
4.426573	-0.466906	-0.199359	-8.864934	8.879459	-0.001678	-0.475853	-0.218756	-8.870773	8.886220
4.427572	-0.486080	-0.212391	-8.834452	8.850363	-0.001678	-0.495494	-0.229237	-8.825146	8.842018
4.428571	-0.504694	-0.224561	-8.802802	8.820117	0.049744	-0.513922	-0.237584	-8.778730	8.796969
4.429570	-0.521494	-0.235828	-8.771543	8.790195	0.001678	-0.529938	-0.244230	-8.734779	8.754248
4.430569	-0.535225	-0.246150	-8.742235	8.762061	0.001984	-0.542340	-0.249610	-8.696548	8.717017
4.431568	-0.544631	-0.255489	-8.716437	8.737172	-0.000916	-0.549930	-0.254160	-8.667291	8.688438
4.432567	-0.548530	-0.263810	-8.695630	8.716906	0.002289	-0.551584	-0.258306	-8.650067	8.671484
4.433566	-0.546958	-0.271189	-8.679930	8.701373	0.002289	-0.547485	-0.262351	-8.644611	8.665903
4.434565	-0.540975	-0.277794	-8.668314	8.689619	0.000153	-0.538905	-0.266491	-8.647872	8.668744
4.435564	-0.531670	-0.283796	-8.659723	8.680669	0.060883	-0.527153	-0.270922	-8.656714	8.676980
4.436563	-0.520134	-0.289366	-8.653098	8.673544	0.001526	-0.513537	-0.275836	-8.668000	8.687579
4.437562	-0.507457	-0.294676	-8.647380	8.667267	0.000458	-0.499363	-0.281428	-8.678594	8.697503
4.438561	-0.494730	-0.299895	-8.641510	8.660854	-0.004883	-0.485940	-0.287891	-8.685360	8.703706
4.439560	-0.483043	-0.305195	-8.634430	8.653315	-0.001984	-0.474576	-0.295420	-8.685161	8.703132
4.440559	-0.473465	-0.310728	-8.625121	8.643693	-0.001526	-0.466537	-0.304176	-8.675025	8.692884
4.441558	-0.466693	-0.316302	-8.613263	8.631694	-0.003662	-0.462385	-0.313763	-8.654864	8.672884
4.442557	-0.463102	-0.321433	-8.599136	8.617593	0.035554	-0.462076	-0.323303	-8.627060	8.645473
4.443556	-0.463061	-0.325628	-8.583038	8.601686	-0.001221	-0.465547	-0.331905	-8.594071	8.613069
4.444555	-0.466935	-0.328392	-8.565269	8.584271	-0.000763	-0.472735	-0.338678	-8.558358	8.578093
4.445554	-0.475091	-0.329233	-8.546127	8.565652	0.028840	-0.483577	-0.342730	-8.522380	8.542966
4.446553	-0.487897	-0.327657	-8.525912	8.546144	0.001831	-0.498010	-0.343169	-8.488596	8.510114
4.447552	-0.505718	-0.323170	-8.504921	8.526070	0.001831	-0.515971	-0.339105	-8.459466	8.481968
4.448551	-0.528869	-0.315313	-8.483472	8.505787	-0.000305	-0.537375	-0.329707	-8.437349	8.460871
4.449550	-0.556718	-0.304262	-8.462195	8.485945	0.003052	-0.561743	-0.315279	-8.422754	8.447351
4.450549	-0.587807	-0.290747	-8.442000	8.467433	0.002594	-0.588253	-0.297114	-8.414579	8.440347
4.451548	-0.620649	-0.275516	-8.423803	8.451129	0.000610	-0.616069	-0.276538	-8.411665	8.438727
4.452547	-0.653756	-0.259318	-8.408523	8.437885	0.056916	-0.644359	-0.254876	-8.412855	8.441344
4.453546	-0.685644	-0.242900	-8.397075	8.428522	0.001373	-0.672286	-0.233455	-8.416991	8.447024
4.454545	-0.714824	-0.227011	-8.390378	8.423832	0.000153	-0.699018	-0.213601	-8.422916	8.454571
4.455544	-0.739811	-0.212399	-8.389349	8.424584	-0.004730	-0.723719	-0.196639	-8.429472	8.462768
4.456543	-0.759169	-0.199787	-8.394845	8.431469	-0.001678	-0.745564	-0.183840	-8.435551	8.470430
4.457542	-0.772438	-0.189417	-8.406596	8.444134	-0.001068	-0.763906	-0.175413	-8.440967	8.477278
4.458541	-0.780026	-0.181102	-8.423326	8.461304	-0.002899	-0.778256	-0.170624	-8.446359	8.483854
4.459540	-0.782371	-0.174642	-8.443724	8.481690	0.053407	-0.788131	-0.168706	-8.452395	8.490736
4.460539	-0.779912	-0.169833	-8.466478	8.504020	-0.000153	-0.793046	-0.168890	-8.459742	8.498510
4.461538	-0.773087	-0.166476	-8.490277	8.527026	-0.000305	-0.792520	-0.170408	-8.469067	8.507774
4.462537	-0.762334	-0.164368	-8.513810	8.549452	0.002289	-0.786067	-0.172494	-8.481038	8.519135
4.463536	-0.748093	-0.163307	-8.535766	8.570042	0.001984	-0.773206	-0.174380	-8.496323	8.533215
4.464535	-0.730814	-0.163084	-8.554865	8.587573	0.001984	-0.753518	-0.175314	-8.515519	8.550589
4.465534	-0.711196	-0.163308	-8.570438	8.601447	-0.000610	-0.727880	-0.174873	-8.537872	8.570627
4.466533	-0.690166	-0.163426	-8.582374	8.611630	0.026246	-0.698347	-0.172931	-8.561399	8.591574
4.467532	-0.668657	-0.162879	-8.590579	8.618102	0.001373	-0.667018	-0.169372	-8.584069	8.611611
4.468531	-0.647603	-0.161109	-8.594963	8.620831	0.001068	-0.635989	-0.164083	-8.603853	8.628887
4.469530	-0.627938	-0.157557	-8.595434	8.619780	0.040131	-0.607359	-0.156947	-8.618722	8.641521
4.470529	-0.610597	-0.151664	-8.591899	8.614903	0.002899	-0.583226	-0.147850	-8.626645	8.647602
4.471528	-0.596512	-0.142871	-8.584267	8.606154	-0.001068	-0.565686	-0.136676	-8.625593	8.645203
4.472527	-0.586576	-0.130654	-8.572476	8.593514	-0.004273	-0.556738	-0.123327	-8.613661	8.632515
4.473526	-0.580840	-0.115183	-8.557045	8.577509	-0.001678	-0.556336	-0.108023	-8.591434	8.610106
4.474525	-0.578572	-0.097272	-8.539038	8.559169	-0.001221	-0.562538	-0.091285	-8.561819	8.580765
4.475524	-0.579013	-0.077762	-8.519539	8.539546	-0.002441	-0.573327	-0.073643	-8.527809	8.547377
4.476523	-0.581400	-0.057493	-8.499632	8.519687	0.056153	-0.586690	-0.055629	-8.492396	8.512819
4.477522	-0.584972	-0.037304	-8.480400	8.500634	0.000305	-0.600611	-0.037772	-8.458574	8.479955
4.478521	-0.588968	-0.018035	-8.462929	8.483417	-0.000153	-0.613075	-0.020604	-8.429336	8.451627
4.479520	-0.592628	-0.000526	-8.448301	8.469061	-0.001678	-0.622067	-0.004655	-8.407676	8.430659
4.480519	-0.595211	0.014404	-8.437561	8.458541	0.001526	-0.625649	0.009552	-8.396459	8.419741
4.481518	-0.596403	0.026383	-8.430928	8.452038	0.002136	-0.623480	0.021691	-8.395880	8.419026
4.482517	-0.596299	0.035460	-8.427837	8.448980	-0.000458	-0.616739	0.031618	-8.403601	8.426261
4.483516	-0.595006	0.041701	-8.427690	8.448771	0.051118	-0.606665	0.039197	-8.417183	8.439108
4.484515	-0.592635	0.045174	-8.429893	8.450820	0.001984	-0.594494	0.044294	-8.434185	8.455227
4.485514	-0.589294	0.045944	-8.433848	8.454535	0.001678	-0.581465	0.046772	-8.452170	8.472276
4.486513	-0.585093	0.044078	-8.438959	8.459332	-0.001984	-0.568818	0.046495	-8.468698	8.487906
4.487512	-0.580141	0.039643	-8.444629	8.464626	0.002289	-0.557788	0.043328	-8.481329	8.499762
4.488511	-0.574545	0.032720	-8.450275	8.469848	-0.001831	-0.549569	0.037156	-8.487718	8.505572
4.489510	-0.568359	0.023726	-8.455574	8.474687	-0.004120	-0.544355	0.028344	-8.487540	8.505026
4.490509	-0.561591	0.013401	-8.460457	8.479085	0.011749	-0.541371	0.017718	-8.482433	8.499710
4.491508	-0.554242	0.002500	-8.464864	8.482990	-0.001068	-0.539802	0.006121	-8.474113	8.491290
4.492507	-0.546318	-0.008224	-8.468739	8.486346	-0.002136	-0.538835	-0.005601	-8.464297	8.481432
4.493506	-0.537822	-0.018017	-8.472021	8.489094	0.044251	-0.537655	-0.016603	-8.454702	8.471796
4.494505	-0.528758	-0.026125	-8.474653	8.491173	0.000763	-0.535449	-0.026041	-8.447045	8.464039
4.495504	-0.519128	-0.031794	-8.476576	8.492517	0.000153	-0.531402	-0.033069	-8.443044	8.459815
4.496503	-0.508941	-0.034295	-8.477752	8.493084	-0.001678	-0.524730	-0.036870	-8.444359	8.460727
4.497502	-0.498299	-0.033499	-8.478619	8.493315	0.001678	-0.515331	-0.037232	-8.451395	8.467173
4.498501	-0.487396	-0.029861	-8.480085	8.494132	0.002136	-0.503777	-0.034547	-8.463311	8.478362
4.499500	-0.476430	-0.023864	-8.483076	8.496478	0.000763	-0.490670	-0.029231	-8.479217	8.493452
4.500500	-0.465599	-0.015992	-8.488521	8.501296	0.061036	-0.476611	-0.021698	-8.498218	8.511600
4.501499	-0.455102	-0.006726	-8.497348	8.509530	0.002289	-0.462201	-0.012366	-8.519421	8.531959
4.502498	-0.445138	0.003451	-8.510485	8.522119	0.001984	-0.448041	-0.001651	-8.541936	8.553678
4.503497	-0.435903	0.014056	-8.528857	8.540001	-0.002899	-0.434733	0.010033	-8.564867	8.575899
4.504496	-0.427598	0.024612	-8.553339	8.564056	0.000305	-0.422869	0.022267	-8.587347	8.597781
4.505495	-0.420430	0.034789	-8.583484	8.593845	-0.001678	-0.412869	0.034628	-8.609039	8.619003
4.506494	-0.414617	0.044399	-8.617521	8.627603	-0.003510	-0.404972	0.046682	-8.630152	8.639775
4.507493	-0.410377	0.053264	-8.653615	8.663504	0.039368	-0.399409	0.057993	-8.650916	8.660326
4.508492	-0.407927	0.061203	-8.689934	8.699719	-0.000458	-0.396412	0.068129	-8.671562	8.680886
4.509491	-0.407486	0.068037	-8.724647	8.734422	-0.002899	-0.396214	0.076654	-8.692321	8.701684
4.510490	-0.409272	0.073586	-8.755919	8.765788	0.022126	-0.399047	0.083134	-8.713423	8.722952
4.511489	-0.413502	0.077671	-8.781919	8.791992	0.001068	-0.405142	0.087136	-8.735099	8.744924
4.512488	-0.420379	0.080129	-8.800855	8.811253	0.000763	-0.414708	0.088254	-8.757534	8.767792
4.513487	-0.429699	0.081208	-8.811927	8.822772	-0.001526	-0.427387	0.086809	-8.779777	8.790601
4.514486	-0.440847	0.081582	-8.815363	8.826757	0.004730	-0.442236	0.083865	-8.799705	8.811210
4.515485	-0.453186	0.081942	-8.811435	8.823462	0.002594	-0.458285	0.080525	-8.815145	8.827417
4.516484	-0.466079	0.082980	-8.800417	8.813141	0.001678	-0.474563	0.077887	-8.823919	8.837015
4.517483	-0.478889	0.085389	-8.782580	8.796041	0.054627	-0.490102	0.077054	-8.823853	8.837789
4.518482	-0.490981	0.089861	-8.758200	8.772411	0.002289	-0.503930	0.079125	-8.812771	8.827522
4.519481	-0.501718	0.097088	-8.727547	8.742496	0.000763	-0.515079	0.085201	-8.788498	8.803991
4.520480	-0.510477	0.107733	-8.690931	8.706576	-0.000610	-0.522606	0.096338	-8.748987	8.765111
4.521479	-0.516982	0.121727	-8.649511	8.665802	0.000000	-0.526303	0.112439	-8.695482	8.712120
4.522478	-0.521321	0.138227	-8.605351	8.622235	-0.002289	-0.526729	0.132199	-8.632690	8.649754
4.523477	-0.523601	0.156354	-8.560555	8.577978	-0.003357	-0.524484	0.154253	-8.565483	8.582912
4.524476	-0.523928	0.175230	-8.517227	8.535126	0.056611	-0.520164	0.177236	-8.498735	8.516482
